2022-10-29 03:28:19.881960	https://www.encodeproject.org/report/?type=File&assay_title=eCLIP&assembly=GRCh38&status=released&file_format=bigBed&file_type=bigBed+narrowPeak&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF159PUC/	ENCFF159PUC	ENCFF159PUC	/experiments/ENCSR040QLV/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1388261	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS126AJR/	DDX21	/files/ENCFF159PUC/@@download/ENCFF159PUC.bigBed	/files/ENCFF371SNO/		ENCLB362JGP											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:52:42.447578+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF827UJU/	ENCFF827UJU	ENCFF827UJU	/experiments/ENCSR145NLR/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1292829	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	DDX51	/files/ENCFF827UJU/@@download/ENCFF827UJU.bigBed	/files/ENCFF965UZI/		ENCLB040QNY			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:53:50.897563+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF648BIE/	ENCFF648BIE	ENCFF648BIE	/experiments/ENCSR979EWD/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4909593	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS492SDY/	STAU2	/files/ENCFF648BIE/@@download/ENCFF648BIE.bigBed	/files/ENCFF446NFS/		ENCLB539UCR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-05-23T16:23:10.437823+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF591EQY/	ENCFF591EQY	ENCFF591EQY	/experiments/ENCSR845VGB/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2779796	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	DDX55	/files/ENCFF591EQY/@@download/ENCFF591EQY.bigBed	/files/ENCFF163CUI/		ENCLB828RSR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:49.280590+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF397SJF/	ENCFF397SJF	ENCFF397SJF	/experiments/ENCSR786TSC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3984805	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	ILF3	/files/ENCFF397SJF/@@download/ENCFF397SJF.bigBed	/files/ENCFF841BJF/		ENCLB579IXQ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:09.118356+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF818LIK/	ENCFF818LIK	ENCFF818LIK	/experiments/ENCSR268ETU/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1868674	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	HNRNPK	/files/ENCFF818LIK/@@download/ENCFF818LIK.bigBed	/files/ENCFF824IDO/		ENCLB654MHU			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:04:47.963021+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF798KOB/	ENCFF798KOB	ENCFF798KOB	/experiments/ENCSR830BSQ/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4397826	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	BUD13	/files/ENCFF798KOB/@@download/ENCFF798KOB.bigBed	/files/ENCFF785FUO/		ENCLB719MGT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:42.439962+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF983BUY/	ENCFF983BUY	ENCFF983BUY	/experiments/ENCSR456JJQ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2289336	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS362ASG/	RBM22	/files/ENCFF983BUY/@@download/ENCFF983BUY.bigBed	/files/ENCFF545NBF/		ENCLB371PGL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:14.199193+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF052LHG/	ENCFF052LHG	ENCFF052LHG	/experiments/ENCSR456JJQ/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4920858	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	RBM22	/files/ENCFF052LHG/@@download/ENCFF052LHG.bigBed	/files/ENCFF253ZSN/		ENCLB019FNY			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:22.489258+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF707KQK/	ENCFF707KQK	ENCFF707KQK	/experiments/ENCSR141OIM/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1723876	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	DDX6	/files/ENCFF707KQK/@@download/ENCFF707KQK.bigBed	/files/ENCFF680IKQ/		ENCLB696YVF											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:25.957646+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF356ZTW/	ENCFF356ZTW	ENCFF356ZTW	/experiments/ENCSR484LTQ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1356255	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	NCBP2	/files/ENCFF356ZTW/@@download/ENCFF356ZTW.bigBed	/files/ENCFF262QZT/		ENCLB075CXB			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:27:13.262534+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF895JLP/	ENCFF895JLP	ENCFF895JLP	/experiments/ENCSR916SRV/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1474493	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS492SDY/	TBRG4	/files/ENCFF895JLP/@@download/ENCFF895JLP.bigBed	/files/ENCFF736HGJ/		ENCLB726MYI			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:27:46.688775+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF104YAE/	ENCFF104YAE	ENCFF104YAE	/experiments/ENCSR041NUV/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	7372426	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	EIF3D	/files/ENCFF104YAE/@@download/ENCFF104YAE.bigBed	/files/ENCFF891XHE/		ENCLB334YPG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:28:53.491485+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF150FZT/	ENCFF150FZT	ENCFF150FZT	/experiments/ENCSR206RXT/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	4196536	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	AKAP8L	/files/ENCFF150FZT/@@download/ENCFF150FZT.bigBed	/files/ENCFF091OYS/		ENCLB952UUA			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:08.712964+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF872LOO/	ENCFF872LOO	ENCFF872LOO	/experiments/ENCSR366YOG/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1212815	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	QKI	/files/ENCFF872LOO/@@download/ENCFF872LOO.bigBed	/files/ENCFF190XSX/		ENCLB423YJJ			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:18.958071+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF285AWF/	ENCFF285AWF	ENCFF285AWF	/experiments/ENCSR965DLL/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2364143	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	SFPQ	/files/ENCFF285AWF/@@download/ENCFF285AWF.bigBed	/files/ENCFF417EZT/		ENCLB720JBU											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:24.571038+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF271DCB/	ENCFF271DCB	ENCFF271DCB	/experiments/ENCSR571VHI/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2329024	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS658KIL/	HNRNPUL1	/files/ENCFF271DCB/@@download/ENCFF271DCB.bigBed	/files/ENCFF933LJZ/		ENCLB015GJP			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:14:56.402845+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF764BOF/	ENCFF764BOF	ENCFF764BOF	/experiments/ENCSR981WKN/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1760764	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	PTBP1	/files/ENCFF764BOF/@@download/ENCFF764BOF.bigBed	/files/ENCFF594PWG/		ENCLB497KNG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:16:05.846186+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF943MLE/	ENCFF943MLE	ENCFF943MLE	/experiments/ENCSR059CWF/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	291678	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	SBDS	/files/ENCFF943MLE/@@download/ENCFF943MLE.bigBed	/files/ENCFF450LWH/		ENCLB786EUD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:14:27.587229+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF569KEZ/	ENCFF569KEZ	ENCFF569KEZ	/experiments/ENCSR489ABS/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4349499	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	RBM5	/files/ENCFF569KEZ/@@download/ENCFF569KEZ.bigBed	/files/ENCFF998ACW/		ENCLB651GRE			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:45.793291+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF984WOV/	ENCFF984WOV	ENCFF984WOV	/experiments/ENCSR570WLM/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5575997	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS362ASG/	QKI	/files/ENCFF984WOV/@@download/ENCFF984WOV.bigBed	/files/ENCFF551IJQ/		ENCLB238JYQ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:48.505925+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF649XQE/	ENCFF649XQE	ENCFF649XQE	/experiments/ENCSR993FMY/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2874496	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	TROVE2	/files/ENCFF649XQE/@@download/ENCFF649XQE.bigBed	/files/ENCFF401RUI/		ENCLB903OGC			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:56.305242+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF325WWS/	ENCFF325WWS	ENCFF325WWS	/experiments/ENCSR258QKO/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3070020	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	XRCC6	/files/ENCFF325WWS/@@download/ENCFF325WWS.bigBed	/files/ENCFF297MTE/		ENCLB874IKE											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:03.678756+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF592QRP/	ENCFF592QRP	ENCFF592QRP	/experiments/ENCSR663WES/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5502337	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	BUD13	/files/ENCFF592QRP/@@download/ENCFF592QRP.bigBed	/files/ENCFF419MOS/		ENCLB679DRC											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:25.369857+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF312AIG/	ENCFF312AIG	ENCFF312AIG	/experiments/ENCSR893EFU/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1622124	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	DDX6	/files/ENCFF312AIG/@@download/ENCFF312AIG.bigBed	/files/ENCFF747NRM/		ENCLB661HKM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:25:56.247910+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF073KHR/	ENCFF073KHR	ENCFF073KHR	/experiments/ENCSR440SUX/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1938300	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	MATR3	/files/ENCFF073KHR/@@download/ENCFF073KHR.bigBed	/files/ENCFF081JME/		ENCLB921YYK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:59:26.582586+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF780JIH/	ENCFF780JIH	ENCFF780JIH	/experiments/ENCSR069EVH/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	4066228	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS039CVO/	FUS	/files/ENCFF780JIH/@@download/ENCFF780JIH.bigBed	/files/ENCFF443KJS/		ENCLB042TSY			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:57:58.394008+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF734UIE/	ENCFF734UIE	ENCFF734UIE	/experiments/ENCSR464OSH/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4487203	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS575NGC/	FUS	/files/ENCFF734UIE/@@download/ENCFF734UIE.bigBed	/files/ENCFF685MZA/		ENCLB100OQN											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:58:26.790736+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF442FCZ/	ENCFF442FCZ	ENCFF442FCZ	/experiments/ENCSR903PRV/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	707467	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS575NGC/	FTO	/files/ENCFF442FCZ/@@download/ENCFF442FCZ.bigBed	/files/ENCFF340BXW/		ENCLB602RZC											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:31.970202+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF497PQA/	ENCFF497PQA	ENCFF497PQA	/experiments/ENCSR647HOX/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5959176	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	HLTF	/files/ENCFF497PQA/@@download/ENCFF497PQA.bigBed	/files/ENCFF252MTE/		ENCLB792EAF											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:42.759990+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF757VLY/	ENCFF757VLY	ENCFF757VLY	/experiments/ENCSR964VOX/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	650033	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	UTP18	/files/ENCFF757VLY/@@download/ENCFF757VLY.bigBed	/files/ENCFF353ULN/		ENCLB365HGS			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:57:50.366365+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF630TDS/	ENCFF630TDS	ENCFF630TDS	/experiments/ENCSR366DGX/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5722249	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	KHSRP	/files/ENCFF630TDS/@@download/ENCFF630TDS.bigBed	/files/ENCFF611AHG/		ENCLB178KDM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:58:35.502943+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF315NPJ/	ENCFF315NPJ	ENCFF315NPJ	/experiments/ENCSR999YGP/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3806232	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	GRWD1	/files/ENCFF315NPJ/@@download/ENCFF315NPJ.bigBed	/files/ENCFF282VMI/		ENCLB813LYA			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:30.501625+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF570XZG/	ENCFF570XZG	ENCFF570XZG	/experiments/ENCSR735HOK/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	3285098	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS575NGC/	YBX3	/files/ENCFF570XZG/@@download/ENCFF570XZG.bigBed	/files/ENCFF401TWM/		ENCLB360MWN											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:45.846340+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF143ACO/	ENCFF143ACO	ENCFF143ACO	/experiments/ENCSR308YNT/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2034307	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	PUM1	/files/ENCFF143ACO/@@download/ENCFF143ACO.bigBed	/files/ENCFF022IWU/		ENCLB554ZYW			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:58:10.940782+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF827LVH/	ENCFF827LVH	ENCFF827LVH	/experiments/ENCSR023PKW/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	511112	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	EIF3G	/files/ENCFF827LVH/@@download/ENCFF827LVH.bigBed	/files/ENCFF369RBP/		ENCLB793VLO											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:34.981259+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF523PRE/	ENCFF523PRE	ENCFF523PRE	/experiments/ENCSR023PKW/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1112973	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	EIF3G	/files/ENCFF523PRE/@@download/ENCFF523PRE.bigBed	/files/ENCFF388GZP/		ENCLB409ESN			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:38.713852+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF211XSC/	ENCFF211XSC	ENCFF211XSC	/experiments/ENCSR647HOX/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6003038	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	HLTF	/files/ENCFF211XSC/@@download/ENCFF211XSC.bigBed	/files/ENCFF991OSY/		ENCLB485JLL			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:57.068551+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF964TTL/	ENCFF964TTL	ENCFF964TTL	/experiments/ENCSR893NWB/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	7564376	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	GRWD1	/files/ENCFF964TTL/@@download/ENCFF964TTL.bigBed	/files/ENCFF886MOW/		ENCLB399QCM			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:29:26.775499+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF250AME/	ENCFF250AME	ENCFF250AME	/experiments/ENCSR634MFO/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	821073	eCLIP	adrenal gland	endocrine gland,adrenal gland	male adult (37 years)		DGCR8	/files/ENCFF250AME/@@download/ENCFF250AME.bigBed	/files/ENCFF450HVR/		ENCLB810OCH			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2017-01-24T22:47:25.391562+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF144SMQ/	ENCFF144SMQ	ENCFF144SMQ	/experiments/ENCSR368GER/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3005272	eCLIP	adrenal gland	endocrine gland,adrenal gland	male adult (37 years)		HNRNPU	/files/ENCFF144SMQ/@@download/ENCFF144SMQ.bigBed	/files/ENCFF858FNU/		ENCLB364TED			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2017-01-24T22:47:38.704098+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF177OFX/	ENCFF177OFX	ENCFF177OFX	/experiments/ENCSR085JPB/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1227899	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS881CIF/	WDR43	/files/ENCFF177OFX/@@download/ENCFF177OFX.bigBed	/files/ENCFF966QXZ/		ENCLB407VOF			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:55:52.664248+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
